impression_id,user_id,ad_id,campaign_id,impression_time,device_type
IMP-139464,FNP-U05942,AD-005,CMP-002,2026-03-05 00:26:28,Mobile
IMP-040995,FNP-U07575,AD-010,CMP-003,2026-02-18 18:23:37,Desktop
IMP-175410,FNP-U02608,AD-018,CMP-005,2026-01-31 18:49:25,Mobile
IMP-191287,FNP-U04224,AD-013,CMP-004,2026-03-12 21:43:21,Desktop
IMP-158624,FNP-U09447,AD-005,CMP-002,2026-03-24 13:04:15,Mobile
IMP-168105,FNP-U08521,AD-010,CMP-003,2026-01-06 06:35:00,Mobile
IMP-093832,FNP-U09862,AD-016,CMP-004,2026-01-05 09:24:26,Desktop
IMP-195228,FNP-U02339,AD-017,CMP-005,2026-02-04 09:11:09,Mobile
IMP-080427,FNP-U00554,AD-004,CMP-001,2026-03-01 06:00:31,Mobile
IMP-126231,FNP-U05539,AD-008,CMP-002,2026-01-18 09:47:43,Mobile
IMP-110204,FNP-U04004,AD-014,CMP-004,2026-01-26 09:13:57,Desktop
IMP-084123,FNP-U01452,AD-012,CMP-003,2026-03-21 09:18:33,Tablet
IMP-121106,FNP-U02220,AD-017,CMP-005,2026-03-25 18:33:24,Mobile
IMP-164612,FNP-U00336,AD-007,CMP-002,2026-01-04 18:32:30,Desktop
IMP-108023,FNP-U07411,AD-009,CMP-003,2026-02-26 21:24:59,Desktop
IMP-081595,FNP-U04730,AD-002,CMP-001,2026-01-03 09:39:09,Mobile
IMP-143448,FNP-U04377,AD-005,CMP-002,2026-01-16 09:49:11,Mobile
IMP-196193,FNP-U00619,AD-007,CMP-002,2026-02-04 13:31:59,Mobile
IMP-035044,FNP-U00030,AD-013,CMP-004,2026-01-30 00:26:23,Desktop
IMP-019084,FNP-U06797,AD-002,CMP-001,2026-01-07 13:21:28,Mobile
IMP-098555,FNP-U01656,AD-001,CMP-001,2026-01-19 00:33:08,Mobile
IMP-133502,FNP-U07929,AD-011,CMP-003,2026-03-15 00:09:57,Mobile
IMP-159802,FNP-U04166,AD-015,CMP-004,2026-02-07 21:16:15,Desktop
IMP-166124,FNP-U06628,AD-010,CMP-003,2026-03-05 06:15:53,Mobile
IMP-055228,FNP-U08370,AD-010,CMP-003,2026-01-04 13:32:24,Mobile
IMP-093994,FNP-U01720,AD-008,CMP-002,2026-03-09 09:54:07,Desktop
IMP-137367,FNP-U00143,AD-009,CMP-003,2026-03-13 09:31:26,Mobile
IMP-058649,FNP-U01506,AD-017,CMP-005,2026-02-28 09:10:21,Mobile
IMP-115282,FNP-U06881,AD-002,CMP-001,2026-03-04 06:40:08,Mobile
IMP-140096,FNP-U08929,AD-001,CMP-001,2026-03-18 18:31:16,Desktop
IMP-056346,FNP-U03300,AD-015,CMP-004,2026-03-14 13:20:25,Mobile
IMP-113853,FNP-U02551,AD-008,CMP-002,2026-03-08 06:36:17,Desktop
IMP-042332,FNP-U06288,AD-002,CMP-001,2026-02-06 06:35:44,Mobile
IMP-186709,FNP-U08873,AD-015,CMP-004,2026-03-26 13:03:06,Desktop
IMP-024748,FNP-U00850,AD-018,CMP-005,2026-02-23 13:43:00,Desktop
IMP-187858,FNP-U01077,AD-006,CMP-002,2026-03-02 09:58:11,Mobile
IMP-132300,FNP-U09208,AD-019,CMP-005,2026-02-02 09:29:14,Mobile
IMP-143741,FNP-U08442,AD-017,CMP-005,2026-01-11 13:11:10,Mobile
IMP-149892,FNP-U05902,AD-013,CMP-004,2026-01-23 06:39:02,Desktop
IMP-086203,FNP-U06362,AD-004,CMP-001,2026-02-17 18:39:57,Mobile
IMP-195866,FNP-U02535,AD-018,CMP-005,2026-03-09 18:41:24,Desktop
IMP-078176,FNP-U02759,AD-004,CMP-001,2026-01-19 18:13:10,Mobile
IMP-122235,FNP-U03998,AD-022,CMP-006,2026-02-21 18:49:19,Mobile
IMP-177986,FNP-U00813,AD-018,CMP-005,2026-02-11 09:07:44,Mobile
IMP-133345,FNP-U08539,AD-016,CMP-004,2026-03-16 09:48:16,Mobile
IMP-135968,FNP-U02311,AD-005,CMP-002,2026-02-23 09:29:34,Mobile
IMP-137945,FNP-U05077,AD-010,CMP-003,2026-02-11 21:42:31,Mobile
IMP-009371,FNP-U02519,AD-012,CMP-003,2026-03-18 09:00:09,Mobile
IMP-139862,FNP-U04207,AD-014,CMP-004,2026-01-29 18:16:51,Mobile
IMP-127078,FNP-U06714,AD-011,CMP-003,2026-02-01 21:41:56,Mobile
IMP-035771,FNP-U08630,AD-014,CMP-004,2026-03-15 09:05:51,Mobile
IMP-046584,FNP-U09401,AD-017,CMP-005,2026-01-11 09:02:39,Desktop
IMP-013636,FNP-U02035,AD-002,CMP-001,2026-03-27 21:48:12,Mobile
IMP-167786,FNP-U05775,AD-004,CMP-001,2026-01-05 18:22:30,Mobile
IMP-105491,FNP-U04552,AD-014,CMP-004,2026-02-13 21:01:07,Mobile
IMP-060780,FNP-U02332,AD-002,CMP-001,2026-03-08 09:26:33,Desktop
IMP-173538,FNP-U06784,AD-001,CMP-001,2026-02-13 18:00:17,Mobile
IMP-080061,FNP-U05461,AD-014,CMP-004,2026-01-21 18:59:12,Mobile
IMP-055049,FNP-U03072,AD-020,CMP-005,2026-01-10 21:50:38,Mobile
IMP-197547,FNP-U02402,AD-014,CMP-004,2026-01-13 13:06:38,Mobile
IMP-019431,FNP-U00398,AD-002,CMP-001,2026-01-31 18:04:40,Desktop
IMP-022436,FNP-U00306,AD-013,CMP-004,2026-02-05 13:39:27,Mobile
IMP-080177,FNP-U07410,AD-013,CMP-004,2026-01-08 09:58:22,Mobile
IMP-073521,FNP-U03695,AD-010,CMP-003,2026-02-11 09:16:17,Mobile
IMP-116408,FNP-U02152,AD-016,CMP-004,2026-01-05 09:19:38,Mobile
IMP-179223,FNP-U03406,AD-010,CMP-003,2026-01-08 13:08:24,Mobile
IMP-169700,FNP-U06246,AD-016,CMP-004,2026-03-19 13:25:44,Mobile
IMP-136494,FNP-U09134,AD-005,CMP-002,2026-01-31 21:14:04,Mobile
IMP-000872,FNP-U01691,AD-010,CMP-003,2026-01-22 18:02:19,Mobile
IMP-189235,FNP-U04040,AD-007,CMP-002,2026-03-31 13:53:28,Mobile
IMP-142975,FNP-U02012,AD-013,CMP-004,2026-01-01 18:26:23,Mobile
IMP-031797,FNP-U02762,AD-018,CMP-005,2026-02-12 06:53:50,Mobile
IMP-013122,FNP-U03730,AD-007,CMP-002,2026-03-11 21:46:18,Mobile
IMP-112165,FNP-U06738,AD-017,CMP-005,2026-02-13 00:28:17,Desktop
IMP-124864,FNP-U03832,AD-020,CMP-005,2026-01-29 21:49:38,Desktop
IMP-145626,FNP-U00008,AD-008,CMP-002,2026-02-13 21:07:19,Desktop
IMP-163049,FNP-U03293,AD-009,CMP-003,2026-01-08 18:26:18,Mobile
IMP-098216,FNP-U07109,AD-004,CMP-001,2026-03-27 09:12:31,Mobile
IMP-045335,FNP-U05845,AD-008,CMP-002,2026-01-04 09:49:03,Mobile
IMP-185924,FNP-U01338,AD-010,CMP-003,2026-01-04 18:33:29,Mobile
IMP-020991,FNP-U08689,AD-018,CMP-005,2026-03-03 18:37:33,Mobile
IMP-198332,FNP-U03532,AD-004,CMP-001,2026-03-05 00:45:01,Mobile
IMP-120291,FNP-U03767,AD-010,CMP-003,2026-02-16 09:12:42,Desktop
IMP-150155,FNP-U01987,AD-010,CMP-003,2026-03-11 09:59:26,Mobile
IMP-119731,FNP-U03122,AD-016,CMP-004,2026-03-31 13:41:55,Desktop
IMP-066167,FNP-U03972,AD-002,CMP-001,2026-01-25 13:22:01,Desktop
IMP-179127,FNP-U00410,AD-018,CMP-005,2026-02-18 13:50:20,Mobile
IMP-158309,FNP-U08917,AD-008,CMP-002,2026-03-26 06:47:30,Mobile
IMP-112699,FNP-U04051,AD-018,CMP-005,2026-01-18 18:19:31,Desktop
IMP-144821,FNP-U02543,AD-015,CMP-004,2026-01-20 13:44:33,Mobile
IMP-086415,FNP-U00872,AD-011,CMP-003,2026-02-17 06:49:58,Mobile
IMP-097057,FNP-U01100,AD-008,CMP-002,2026-01-21 21:07:07,Mobile
IMP-113199,FNP-U02482,AD-006,CMP-002,2026-01-26 18:48:10,Mobile
IMP-180482,FNP-U09491,AD-013,CMP-004,2026-01-02 21:15:00,Mobile
IMP-023527,FNP-U05569,AD-005,CMP-002,2026-03-03 13:51:37,Desktop
IMP-101152,FNP-U07329,AD-002,CMP-001,2026-03-03 18:49:13,Desktop
IMP-055909,FNP-U04499,AD-004,CMP-001,2026-03-29 21:29:51,Mobile
IMP-094798,FNP-U08952,AD-019,CMP-005,2026-01-09 09:21:56,Desktop
IMP-144605,FNP-U04125,AD-010,CMP-003,2026-02-28 13:23:15,Desktop
IMP-133473,FNP-U08684,AD-010,CMP-003,2026-03-11 09:46:32,Tablet
IMP-088425,FNP-U07870,AD-021,CMP-006,2026-01-31 21:41:19,Mobile
IMP-042295,FNP-U09236,AD-004,CMP-001,2026-01-22 13:09:15,Mobile
IMP-166533,FNP-U06658,AD-005,CMP-002,2026-03-11 13:40:25,Mobile
IMP-066957,FNP-U00780,AD-008,CMP-002,2026-03-18 18:50:25,Desktop
IMP-106523,FNP-U08042,AD-011,CMP-003,2026-02-06 13:35:59,Mobile
IMP-084994,FNP-U06646,AD-009,CMP-003,2026-02-09 21:47:59,Mobile
IMP-146644,FNP-U01873,AD-020,CMP-005,2026-03-28 13:54:11,Mobile
IMP-070960,FNP-U03712,AD-022,CMP-006,2026-02-27 09:37:01,Desktop
IMP-020833,FNP-U07719,AD-014,CMP-004,2026-02-03 06:02:23,Desktop
IMP-151106,FNP-U01775,AD-008,CMP-002,2026-03-01 18:35:31,Mobile
IMP-182403,FNP-U04712,AD-017,CMP-005,2026-03-27 13:13:47,Mobile
IMP-002334,FNP-U09327,AD-004,CMP-001,2026-03-02 18:50:18,Desktop
IMP-061319,FNP-U02490,AD-006,CMP-002,2026-03-28 13:44:56,Mobile
IMP-005011,FNP-U09654,AD-002,CMP-001,2026-03-16 09:06:02,Mobile
IMP-016536,FNP-U06471,AD-004,CMP-001,2026-01-05 09:24:46,Mobile
IMP-166756,FNP-U04531,AD-003,CMP-001,2026-02-14 09:50:07,Desktop
IMP-189615,FNP-U06122,AD-015,CMP-004,2026-03-09 06:24:46,Mobile
IMP-134983,FNP-U07890,AD-015,CMP-004,2026-01-19 09:23:59,Desktop
IMP-100207,FNP-U00503,AD-022,CMP-006,2026-03-28 13:57:05,Mobile
IMP-017705,FNP-U09590,AD-008,CMP-002,2026-01-21 13:39:11,Mobile
IMP-017600,FNP-U06644,AD-008,CMP-002,2026-01-07 09:21:01,Mobile
IMP-024107,FNP-U04036,AD-021,CMP-006,2026-01-30 09:28:17,Mobile
IMP-049861,FNP-U09433,AD-004,CMP-001,2026-01-23 13:20:59,Desktop
IMP-103362,FNP-U06129,AD-007,CMP-002,2026-02-27 18:11:05,Desktop
IMP-075818,FNP-U07473,AD-020,CMP-005,2026-02-28 09:04:17,Mobile
IMP-048865,FNP-U03549,AD-002,CMP-001,2026-02-13 13:38:48,Mobile
IMP-002084,FNP-U02261,AD-015,CMP-004,2026-03-10 13:31:57,Mobile
IMP-033032,FNP-U06247,AD-008,CMP-002,2026-03-26 13:00:49,Mobile
IMP-025707,FNP-U00521,AD-015,CMP-004,2026-03-30 09:51:57,Mobile
IMP-193549,FNP-U05206,AD-001,CMP-001,2026-03-07 13:28:39,Desktop
IMP-182594,FNP-U09317,AD-015,CMP-004,2026-02-05 18:09:22,Mobile
IMP-020831,FNP-U08031,AD-003,CMP-001,2026-03-06 13:08:23,Mobile
IMP-008712,FNP-U02142,AD-012,CMP-003,2026-02-14 09:22:58,Mobile
IMP-016461,FNP-U00033,AD-016,CMP-004,2026-02-02 13:54:01,Mobile
IMP-189362,FNP-U03917,AD-010,CMP-003,2026-03-28 13:55:03,Mobile
IMP-019148,FNP-U02524,AD-008,CMP-002,2026-03-21 09:09:34,Mobile
IMP-130740,FNP-U05769,AD-007,CMP-002,2026-01-26 09:21:39,Mobile
IMP-175492,FNP-U01985,AD-021,CMP-006,2026-03-15 21:30:17,Mobile
IMP-164942,FNP-U09034,AD-013,CMP-004,2026-03-13 13:37:57,Mobile
IMP-060442,FNP-U03526,AD-008,CMP-002,2026-01-26 00:18:11,Mobile
IMP-114687,FNP-U04769,AD-017,CMP-005,2026-02-12 13:39:28,Mobile
IMP-017501,FNP-U03418,AD-019,CMP-005,2026-01-17 21:21:02,Desktop
IMP-061962,FNP-U06833,AD-010,CMP-003,2026-01-22 21:43:10,Mobile
IMP-033235,FNP-U02709,AD-007,CMP-002,2026-02-23 18:04:43,Desktop
IMP-058728,FNP-U07913,AD-015,CMP-004,2026-01-30 00:17:34,Desktop
IMP-007433,FNP-U02536,AD-013,CMP-004,2026-01-04 21:30:13,Mobile
IMP-037677,FNP-U03103,AD-002,CMP-001,2026-01-12 13:50:48,Desktop
IMP-050895,FNP-U09906,AD-001,CMP-001,2026-03-08 21:23:41,Mobile
IMP-032407,FNP-U02326,AD-004,CMP-001,2026-01-25 13:40:31,Mobile
IMP-015131,FNP-U02577,AD-008,CMP-002,2026-01-16 09:36:38,Mobile
IMP-018119,FNP-U01323,AD-001,CMP-001,2026-03-15 21:08:43,Mobile
IMP-018065,FNP-U07714,AD-008,CMP-002,2026-03-19 13:03:41,Mobile
IMP-193661,FNP-U02189,AD-013,CMP-004,2026-01-10 18:49:26,Mobile
IMP-073954,FNP-U05051,AD-023,CMP-006,2026-01-09 18:14:56,Desktop
IMP-168391,FNP-U05270,AD-009,CMP-003,2026-01-20 18:42:50,Mobile
IMP-178482,FNP-U05585,AD-006,CMP-002,2026-01-06 21:26:46,Mobile
IMP-099620,FNP-U03738,AD-010,CMP-003,2026-03-15 18:52:24,Mobile
IMP-060516,FNP-U04275,AD-013,CMP-004,2026-02-25 18:49:08,Desktop
IMP-124491,FNP-U02521,AD-008,CMP-002,2026-01-11 21:58:01,Mobile
IMP-003663,FNP-U07163,AD-010,CMP-003,2026-03-07 13:48:19,Mobile
IMP-063657,FNP-U07765,AD-009,CMP-003,2026-03-07 09:00:15,Mobile
IMP-049686,FNP-U09590,AD-015,CMP-004,2026-01-23 06:50:04,Mobile
IMP-033030,FNP-U04735,AD-006,CMP-002,2026-01-07 18:41:31,Mobile
IMP-078019,FNP-U00510,AD-019,CMP-005,2026-03-17 09:34:46,Desktop
IMP-141282,FNP-U05171,AD-004,CMP-001,2026-01-21 13:13:51,Mobile
IMP-111674,FNP-U01943,AD-017,CMP-005,2026-01-09 00:40:39,Mobile
IMP-158031,FNP-U01939,AD-017,CMP-005,2026-02-24 13:16:07,Desktop
IMP-126722,FNP-U02485,AD-015,CMP-004,2026-03-18 06:55:06,Desktop
IMP-024628,FNP-U02057,AD-003,CMP-001,2026-03-18 13:38:53,Mobile
IMP-007318,FNP-U04016,AD-008,CMP-002,2026-03-12 18:26:16,Mobile
IMP-061916,FNP-U05498,AD-004,CMP-001,2026-01-15 09:21:15,Desktop
IMP-095319,FNP-U04180,AD-019,CMP-005,2026-01-25 21:05:48,Mobile
IMP-069602,FNP-U09481,AD-003,CMP-001,2026-03-11 21:09:22,Mobile
IMP-022901,FNP-U06480,AD-001,CMP-001,2026-02-25 13:50:55,Mobile
IMP-001469,FNP-U09761,AD-014,CMP-004,2026-03-09 13:02:29,Mobile
IMP-096082,FNP-U08664,AD-004,CMP-001,2026-02-06 21:42:25,Mobile
IMP-008054,FNP-U09947,AD-013,CMP-004,2026-01-15 09:38:53,Mobile
IMP-133906,FNP-U03138,AD-015,CMP-004,2026-01-27 00:21:06,Mobile
IMP-092323,FNP-U05439,AD-021,CMP-006,2026-02-17 06:05:55,Tablet
IMP-018297,FNP-U05461,AD-008,CMP-002,2026-02-09 13:11:26,Mobile
IMP-185781,FNP-U07758,AD-006,CMP-002,2026-01-28 06:55:51,Mobile
IMP-169283,FNP-U05878,AD-010,CMP-003,2026-02-18 18:04:37,Mobile
IMP-182990,FNP-U03731,AD-001,CMP-001,2026-03-31 21:27:02,Mobile
IMP-075240,FNP-U01515,AD-012,CMP-003,2026-01-26 06:32:28,Desktop
IMP-186262,FNP-U06302,AD-020,CMP-005,2026-01-23 09:21:14,Mobile
IMP-118472,FNP-U08036,AD-014,CMP-004,2026-02-19 13:21:11,Mobile
IMP-178761,FNP-U01195,AD-022,CMP-006,2026-01-30 18:19:28,Desktop
IMP-017892,FNP-U01138,AD-001,CMP-001,2026-01-30 21:08:50,Mobile
IMP-017507,FNP-U08111,AD-006,CMP-002,2026-03-01 21:44:07,Mobile
IMP-028354,FNP-U00073,AD-003,CMP-001,2026-01-01 18:37:37,Mobile
IMP-075406,FNP-U01501,AD-009,CMP-003,2026-03-15 18:14:47,Mobile
IMP-107860,FNP-U07461,AD-004,CMP-001,2026-03-26 13:31:48,Mobile
IMP-198198,FNP-U01322,AD-013,CMP-004,2026-01-07 18:46:33,Mobile
IMP-152059,FNP-U04653,AD-011,CMP-003,2026-02-12 13:30:07,Mobile
IMP-165831,FNP-U02216,AD-008,CMP-002,2026-02-15 09:08:08,Desktop
IMP-177850,FNP-U03427,AD-009,CMP-003,2026-01-15 21:33:28,Mobile
IMP-015546,FNP-U02881,AD-004,CMP-001,2026-03-01 21:07:13,Mobile
IMP-129234,FNP-U02051,AD-010,CMP-003,2026-02-13 21:59:31,Mobile
IMP-054447,FNP-U08891,AD-019,CMP-005,2026-03-31 09:08:05,Desktop
IMP-147079,FNP-U08767,AD-012,CMP-003,2026-01-22 21:47:23,Desktop
IMP-087911,FNP-U01823,AD-010,CMP-003,2026-03-30 09:20:52,Desktop
IMP-166823,FNP-U00364,AD-011,CMP-003,2026-02-18 18:07:23,Mobile
IMP-003487,FNP-U02941,AD-010,CMP-003,2026-02-21 13:07:21,Desktop
IMP-095456,FNP-U07920,AD-021,CMP-006,2026-01-27 00:17:04,Mobile
IMP-198945,FNP-U08119,AD-003,CMP-001,2026-02-27 13:24:24,Mobile
IMP-091875,FNP-U03986,AD-010,CMP-003,2026-02-19 06:02:01,Desktop
IMP-061704,FNP-U00023,AD-008,CMP-002,2026-03-19 13:21:17,Mobile
IMP-009121,FNP-U00845,AD-020,CMP-005,2026-02-09 13:13:51,Mobile
IMP-059774,FNP-U02013,AD-001,CMP-001,2026-03-25 09:08:13,Mobile
IMP-162978,FNP-U08769,AD-021,CMP-006,2026-02-09 21:01:34,Mobile
IMP-197237,FNP-U06311,AD-016,CMP-004,2026-02-28 18:26:58,Mobile
IMP-042508,FNP-U01413,AD-021,CMP-006,2026-02-22 09:15:53,Mobile
IMP-121120,FNP-U01810,AD-006,CMP-002,2026-03-04 09:39:17,Mobile
IMP-074468,FNP-U07146,AD-004,CMP-001,2026-01-09 13:05:48,Mobile
IMP-143476,FNP-U06501,AD-008,CMP-002,2026-03-25 18:46:12,Mobile
IMP-191701,FNP-U03782,AD-001,CMP-001,2026-02-04 21:59:14,Desktop
IMP-024009,FNP-U02675,AD-013,CMP-004,2026-03-31 09:55:27,Tablet
IMP-001846,FNP-U06195,AD-010,CMP-003,2026-01-19 09:41:08,Desktop
IMP-018261,FNP-U00905,AD-021,CMP-006,2026-01-13 13:54:37,Mobile
IMP-025313,FNP-U01822,AD-013,CMP-004,2026-01-13 09:14:39,Mobile
IMP-062556,FNP-U01309,AD-003,CMP-001,2026-03-10 13:41:09,Mobile
IMP-057614,FNP-U08253,AD-022,CMP-006,2026-03-15 13:57:28,Desktop
IMP-033853,FNP-U08531,AD-015,CMP-004,2026-02-15 18:06:38,Mobile
IMP-157380,FNP-U06297,AD-002,CMP-001,2026-03-25 13:22:39,Desktop
IMP-026142,FNP-U02260,AD-004,CMP-001,2026-01-14 09:12:38,Mobile
IMP-170553,FNP-U03745,AD-004,CMP-001,2026-01-15 18:58:26,Mobile
IMP-082979,FNP-U09832,AD-012,CMP-003,2026-02-24 09:49:24,Mobile
IMP-192153,FNP-U05507,AD-008,CMP-002,2026-03-06 13:08:45,Mobile
IMP-153488,FNP-U06580,AD-017,CMP-005,2026-02-07 18:36:13,Tablet
IMP-054596,FNP-U01463,AD-006,CMP-002,2026-03-08 18:22:53,Mobile
IMP-126964,FNP-U04804,AD-016,CMP-004,2026-03-31 21:00:36,Mobile
IMP-037517,FNP-U06705,AD-015,CMP-004,2026-02-13 06:24:55,Mobile
IMP-193772,FNP-U02580,AD-013,CMP-004,2026-03-25 21:18:43,Desktop
IMP-119614,FNP-U02182,AD-002,CMP-001,2026-01-20 09:27:09,Desktop
IMP-046073,FNP-U07634,AD-006,CMP-002,2026-02-08 06:36:45,Mobile
IMP-171261,FNP-U02337,AD-019,CMP-005,2026-03-25 21:21:27,Mobile
IMP-035369,FNP-U06511,AD-009,CMP-003,2026-02-25 13:52:28,Desktop
IMP-008625,FNP-U06674,AD-006,CMP-002,2026-02-03 13:43:17,Desktop
IMP-123825,FNP-U00705,AD-010,CMP-003,2026-03-10 21:40:38,Mobile
IMP-171525,FNP-U09901,AD-001,CMP-001,2026-02-27 13:42:41,Mobile
IMP-119639,FNP-U04482,AD-006,CMP-002,2026-01-25 06:44:23,Mobile
IMP-090630,FNP-U03774,AD-015,CMP-004,2026-03-02 06:52:51,Mobile
IMP-095877,FNP-U01368,AD-015,CMP-004,2026-01-15 13:42:26,Desktop
IMP-108992,FNP-U05364,AD-001,CMP-001,2026-01-10 21:02:24,Mobile
IMP-184251,FNP-U00148,AD-017,CMP-005,2026-02-28 00:21:32,Mobile
IMP-195606,FNP-U01649,AD-018,CMP-005,2026-03-27 09:57:35,Desktop
IMP-063123,FNP-U03352,AD-013,CMP-004,2026-03-24 18:20:13,Mobile
IMP-112896,FNP-U00408,AD-010,CMP-003,2026-02-01 09:32:27,Mobile
IMP-148780,FNP-U06741,AD-006,CMP-002,2026-02-14 13:33:21,Desktop
IMP-177318,FNP-U02407,AD-006,CMP-002,2026-02-24 09:21:19,Desktop
IMP-145255,FNP-U00452,AD-002,CMP-001,2026-02-26 13:57:13,Tablet
IMP-000725,FNP-U02853,AD-021,CMP-006,2026-02-19 13:37:44,Mobile
IMP-034891,FNP-U05854,AD-006,CMP-002,2026-03-23 00:46:18,Mobile
IMP-169757,FNP-U07063,AD-001,CMP-001,2026-01-26 09:53:18,Mobile
IMP-160470,FNP-U06268,AD-013,CMP-004,2026-03-15 18:26:21,Desktop
IMP-129848,FNP-U00026,AD-002,CMP-001,2026-03-12 06:41:51,Desktop
IMP-191885,FNP-U01544,AD-021,CMP-006,2026-03-18 09:41:22,Mobile
IMP-173078,FNP-U08880,AD-018,CMP-005,2026-01-16 13:01:10,Mobile
IMP-129521,FNP-U09380,AD-018,CMP-005,2026-03-31 06:15:26,Desktop
IMP-185019,FNP-U03177,AD-008,CMP-002,2026-03-18 13:09:54,Mobile
IMP-053955,FNP-U04235,AD-020,CMP-005,2026-02-21 09:56:37,Mobile
IMP-017107,FNP-U01240,AD-004,CMP-001,2026-01-07 09:46:39,Mobile
IMP-153745,FNP-U05339,AD-004,CMP-001,2026-03-10 09:32:53,Mobile
IMP-181819,FNP-U04703,AD-006,CMP-002,2026-02-10 13:58:59,Mobile
IMP-027269,FNP-U07551,AD-022,CMP-006,2026-03-01 00:24:57,Mobile
IMP-074175,FNP-U01735,AD-006,CMP-002,2026-02-12 09:47:56,Mobile
IMP-009485,FNP-U03400,AD-013,CMP-004,2026-03-15 21:24:15,Mobile
IMP-102882,FNP-U06639,AD-013,CMP-004,2026-03-23 09:59:30,Mobile
IMP-017397,FNP-U01787,AD-020,CMP-005,2026-02-22 21:07:08,Mobile
IMP-187569,FNP-U05091,AD-008,CMP-002,2026-03-17 13:09:32,Mobile
IMP-104480,FNP-U04710,AD-004,CMP-001,2026-01-27 13:39:25,Desktop
IMP-052508,FNP-U07123,AD-018,CMP-005,2026-03-13 13:47:36,Desktop
IMP-129629,FNP-U01463,AD-004,CMP-001,2026-01-28 18:42:58,Tablet
IMP-156070,FNP-U06320,AD-018,CMP-005,2026-03-06 13:55:07,Mobile
IMP-073338,FNP-U07427,AD-015,CMP-004,2026-01-31 09:04:44,Desktop
IMP-009266,FNP-U07294,AD-004,CMP-001,2026-03-20 21:44:04,Mobile
IMP-086769,FNP-U00272,AD-021,CMP-006,2026-01-22 09:36:26,Mobile
IMP-097612,FNP-U08577,AD-010,CMP-003,2026-01-08 00:26:36,Desktop
IMP-143234,FNP-U02065,AD-008,CMP-002,2026-03-21 06:21:05,Desktop
IMP-045089,FNP-U09149,AD-004,CMP-001,2026-01-17 09:42:20,Mobile
IMP-159824,FNP-U06174,AD-006,CMP-002,2026-01-18 18:48:24,Mobile
IMP-163044,FNP-U05070,AD-012,CMP-003,2026-01-19 13:38:24,Mobile
IMP-050203,FNP-U08596,AD-014,CMP-004,2026-01-17 21:37:50,Mobile
IMP-085699,FNP-U03517,AD-013,CMP-004,2026-01-29 06:46:02,Mobile
IMP-002487,FNP-U01328,AD-001,CMP-001,2026-03-18 00:21:48,Mobile
IMP-169269,FNP-U00343,AD-022,CMP-006,2026-03-02 13:34:49,Mobile
IMP-183495,FNP-U09546,AD-012,CMP-003,2026-02-27 00:04:19,Mobile
IMP-139047,FNP-U06053,AD-006,CMP-002,2026-02-10 13:21:22,Mobile
IMP-108421,FNP-U02905,AD-015,CMP-004,2026-02-11 00:11:00,Mobile
IMP-116721,FNP-U06868,AD-007,CMP-002,2026-02-16 13:45:03,Desktop
IMP-158117,FNP-U02584,AD-013,CMP-004,2026-01-27 09:54:46,Mobile
IMP-144311,FNP-U01253,AD-010,CMP-003,2026-03-14 21:52:10,Tablet
IMP-145453,FNP-U02597,AD-006,CMP-002,2026-01-31 13:59:07,Mobile
IMP-090650,FNP-U01307,AD-014,CMP-004,2026-03-25 13:41:56,Mobile
IMP-134347,FNP-U08502,AD-008,CMP-002,2026-03-21 06:12:56,Desktop
IMP-136356,FNP-U04511,AD-014,CMP-004,2026-01-18 21:45:16,Mobile
IMP-016644,FNP-U00599,AD-013,CMP-004,2026-03-04 09:46:42,Mobile
IMP-053132,FNP-U09017,AD-019,CMP-005,2026-03-30 06:39:02,Mobile
IMP-047423,FNP-U00020,AD-001,CMP-001,2026-02-17 06:59:23,Desktop
IMP-123123,FNP-U07699,AD-002,CMP-001,2026-03-31 06:59:16,Desktop
IMP-094503,FNP-U04583,AD-018,CMP-005,2026-03-30 13:30:20,Mobile
IMP-081617,FNP-U08964,AD-017,CMP-005,2026-03-30 06:57:56,Mobile
IMP-072424,FNP-U03073,AD-005,CMP-002,2026-03-13 21:14:18,Desktop
IMP-183720,FNP-U04496,AD-006,CMP-002,2026-03-12 09:48:12,Mobile
IMP-051695,FNP-U04818,AD-008,CMP-002,2026-03-21 21:18:24,Desktop
IMP-019012,FNP-U04111,AD-019,CMP-005,2026-03-25 18:03:18,Desktop
IMP-074924,FNP-U00343,AD-014,CMP-004,2026-01-27 06:13:33,Desktop
IMP-073564,FNP-U00176,AD-008,CMP-002,2026-02-05 21:07:48,Mobile
IMP-071934,FNP-U00188,AD-002,CMP-001,2026-02-14 09:36:28,Mobile
IMP-029729,FNP-U06780,AD-010,CMP-003,2026-01-21 09:18:28,Mobile
IMP-139325,FNP-U02126,AD-009,CMP-003,2026-01-18 18:36:28,Mobile
IMP-147306,FNP-U01462,AD-003,CMP-001,2026-03-16 06:58:26,Desktop
IMP-027928,FNP-U09538,AD-010,CMP-003,2026-03-31 06:09:14,Desktop
IMP-183566,FNP-U02369,AD-018,CMP-005,2026-03-25 13:46:50,Mobile
IMP-180832,FNP-U09926,AD-002,CMP-001,2026-01-01 09:47:03,Desktop
IMP-091104,FNP-U01941,AD-003,CMP-001,2026-01-28 13:40:27,Mobile
IMP-021305,FNP-U00281,AD-005,CMP-002,2026-01-10 09:19:46,Mobile
